GUS,DistrictGAID,ProvinceGAID,CountryGAID,CommuneName,DistrictName,ProvinceName,GAID,OwnerGAID,Name
0328456,940,12,1,Myślenice,myślenicki,Małopolskie,105126,2137,Zasań
0681075,956,14,1,Miastków Kościelny,garwoliński,Mazowieckie,106725,2327,Zasiadały
0016343,1071,6,1,Międzyrzec Podlaski,bialski,Lubelskie,122843,3479,Zasiadki
0908219,1105,8,1,Brody,żarski,Lubuskie,112283,3851,Zasieki
0274080,1172,26,1,Strawczyn,kielecki,Świętokrzyskie,137349,4489,Zaskale
0274559,1178,26,1,Łączna,skarżyski,Świętokrzyskie,138316,4549,Zaskale
0845520,1064,4,1,Książki,wąbrzeski,Kujawsko-pomorskie,122022,3426,Zaskocz
0399953,1137,20,1,Kolno,kolneński,Podlaskie,131725,4136,Zaskrodzie
0755260,1198,28,1,Biała Piska,piski,Warmińsko-mazurskie,123899,4734,Zaskwierki
0249001,1172,26,1,Łopuszno,kielecki,Świętokrzyskie,137162,4479,Zasłońce
1001763,5,24,1,Mykanów,częstochowski,Śląskie,151095,411,Zasmole
0213322,944,12,1,Brzeszcze,oświęcimski,Małopolskie,105555,2201,Zasole
0121034,1006,14,1,Nowe Miasto,płoński,Mazowieckie,114217,2844,Zasonie
0839903,996,18,1,Żyraków,dębicki,Podkarpackie,112707,2719,Zasów
0786176,1245,32,1,Wolin,kamieński,Zachodniopomorskie,143941,5271,Zastań
0313638,1239,32,1,Tychowo,białogardzki,Zachodniopomorskie,142958,5180,Zastawa
0020994,1071,6,1,Terespol,bialski,Lubelskie,122946,3485,Zastawek
0850840,1049,4,1,Zbiczno,brodnicki,Kujawsko-pomorskie,119743,3278,Zastawie
0888161,1072,6,1,Goraj,biłgorajski,Lubelskie,123086,6256,Zastawie
0104745,1076,6,1,Kraśniczyn,krasnostawski,Lubelskie,108847,3546,Zastawie
0689875,1081,6,1,Stanin,łukowski,Lubelskie,109769,3614,Zastawie
0384549,1084,6,1,Kurów,puławski,Lubelskie,110242,3646,Zastawie
0109174,1089,6,1,Urszulin,włodawski,Lubelskie,110867,3696,Zastawie
0522780,969,14,1,Wąsewo,ostrowski,Mazowieckie,100045,2474,Zastawie
0269989,1173,26,1,Smyków,konecki,Świętokrzyskie,137576,4499,Zastawie
0295099,1226,30,1,Słupca,słupecki,Wielkopolskie,141601,5072,Zastawie
0380161,1082,6,1,Chodel,opolski,Lubelskie,109895,3619,Zastawki
0153057,1186,28,1,Młynary,elbląski,Warmińsko-mazurskie,139471,4620,Zastawno
0249024,1170,26,1,Małogoszcz,jędrzejowski,Świętokrzyskie,136662,4446,Zastawy
0786590,1077,6,1,Annopol,kraśnicki,Lubelskie,108936,3554,Zastocze
0033070,1139,20,1,Krypno,moniecki,Podlaskie,132173,4163,Zastocze
0322778,937,12,1,Kocmyrzów-Luborzyca,krakowski,Małopolskie,104677,2087,Zastów
0393608,1082,6,1,Wilków,opolski,Lubelskie,110043,3629,Zastów Karczmiski
0639618,1016,14,1,Szydłowiec,szydłowiecki,Mazowieckie,116484,2949,Zastronie
0857226,1037,2,1,Żarów,świdnicki,Dolnośląskie,118624,3162,Zastruże
0640596,959,14,1,Warka,grójecki,Mazowieckie,97898,2368,Zastruże
0294220,1213,30,1,Rzgów,koniński,Wielkopolskie,126144,4895,Zastruże
0764105,1198,28,1,Orzysz,piski,Warmińsko-mazurskie,123904,4737,Zastrużne
0590415,1233,30,1,Nekla,wrzesiński,Wielkopolskie,142655,5145,Zasutowo
0182290,1101,8,1,Krzeszyce,sulęciński,Lubuskie,111870,3793,Zaszczytowo
0364529,1020,2,1,Kotla,głogowski,Dolnośląskie,116990,2992,Zaszków
0402951,969,14,1,Nur,ostrowski,Mazowieckie,99920,2470,Zaszków
0402968,969,14,1,Nur,ostrowski,Mazowieckie,99936,2470,Zaszków-Kolonia
0209639,1031,2,1,Syców,oleśnicki,Dolnośląskie,118073,3111,Zawada
0095779,1050,4,1,Sicienko,bydgoski,Kujawsko-pomorskie,119940,3287,Zawada
0094099,1061,4,1,Pruszcz,świecki,Kujawsko-pomorskie,121634,3401,Zawada
0570565,1112,10,1,Łęczyca,łęczycki,Łódzkie,128989,3910,Zawada
0716595,918,10,1,Wartkowice,poddębicki,Łódzkie,102007,1909,Zawada
0553839,923,10,1,Tomaszów Mazowiecki,tomaszowski,Łódzkie,103330,1971,Zawada
0388850,1078,6,1,Ostrówek,lubartowski,Lubelskie,109212,3577,Zawada
0393130,1084,6,1,Wąwolnica,puławski,Lubelskie,110293,3652,Zawada
0906870,1090,6,1,Zamość,zamojski,Lubelskie,111200,3717,Zawada
0909644,1096,8,1,Gubin,krośnieński,Lubuskie,111367,3738,Zawada
0181510,1100,8,1,Drezdenko,strzelecko-drezdenecki,Lubuskie,111808,3787,Zawada
0813051,932,12,1,Bochnia,bocheński,Małopolskie,104251,2028,Zawada
0328500,940,12,1,Myślenice,myślenicki,Małopolskie,105123,2137,Zawada
0218271,943,12,1,Olkusz,olkuski,Małopolskie,105496,2193,Zawada
0833303,947,12,1,Tarnów,tarnowski,Małopolskie,105863,2246,Zawada
0634012,1009,14,1,Przysucha,przysuski,Mazowieckie,114788,2873,Zawada
0503847,987,16,1,Świerczów,namysłowski,Opolskie,154301,2615,Zawada
0502368,990,16,1,Popielów,opolski,Opolskie,150986,2663,Zawada
0494002,991,16,1,Głogówek,prudnicki,Opolskie,108519,2675,Zawada
0818781,996,18,1,Dębica,dębicki,Podkarpackie,112667,2714,Zawada
0083434,1150,22,1,Czersk,chojnicki,Pomorskie,134241,4250,Zawada
0749940,1151,22,1,Przechlewo,człuchowski,Pomorskie,134396,4261,Zawada
0744597,1160,22,1,Główczyce,słupski,Pomorskie,135488,4329,Zawada
0177081,1161,22,1,Zblewo,starogardzki,Pomorskie,135896,4352,Zawada
0147720,10,24,1,Żarki,myszkowski,Śląskie,1404,4413,Zawada
0238701,1169,26,1,Gnojno,buski,Świętokrzyskie,136414,4433,Zawada
0802998,1174,26,1,Ożarów,opatowski,Świętokrzyskie,137752,4511,Zawada
0803696,1180,26,1,Połaniec,staszowski,Świętokrzyskie,138539,4569,Zawada
0483487,1192,28,1,Mrągowo,mrągowski,Warmińsko-mazurskie,140553,4675,Zawada
0840042,1194,28,1,Biskupiec,nowomiejski,Warmińsko-mazurskie,140798,4685,Zawada
0375220,1207,30,1,Poniec,gostyński,Wielkopolskie,125070,4823,Zawada
0183325,1218,30,1,Miedzichowo,nowotomyski,Wielkopolskie,126907,4954,Zawada
0837494,947,12,1,Zakliczyn,tarnowski,Małopolskie,105932,2257,Zawada Lanckorońska
0631953,974,14,1,Policzna,zwoleński,Mazowieckie,100675,2517,Zawada Nowa
0632059,974,14,1,Policzna,zwoleński,Mazowieckie,100684,2517,Zawada Stara
0819941,933,12,1,Gnojnik,brzeski,Małopolskie,104383,2046,Zawada Uszewska
0133089,16,24,1,Irządze,zawierciański,Śląskie,151148,1501,Zawada-Leśniczówka
0892642,1072,6,1,Księżpol,biłgorajski,Lubelskie,123113,3500,Zawadka
0467790,938,12,1,Tymbark,limanowski,Małopolskie,104957,2121,Zawadka
0319670,939,12,1,Gołcza,miechowski,Małopolskie,104998,2123,Zawadka
0339394,940,12,1,Tokarnia,myślenicki,Małopolskie,105163,2144,Zawadka
0448692,941,12,1,Łososina Dolna,nowosądecki,Małopolskie,105307,2157,Zawadka
0358523,994,18,1,Ustrzyki Dolne,bieszczadzki,Podkarpackie,112580,2702,Zawadka
0663321,1126,18,1,Strzyżów,strzyżowski,Podkarpackie,130319,4044,Zawadka
0133095,16,24,1,Irządze,zawierciański,Śląskie,145928,1501,Zawadka
0290481,1212,30,1,Olszówka,kolski,Wielkopolskie,125889,4877,Zawadka
0287697,1212,30,1,Koło,kolski,Wielkopolskie,125846,4875,Zawadka
0815067,996,18,1,Brzostek,dębicki,Podkarpackie,112641,5405,Zawadka Brzostecka
1043260,1124,18,1,Zagórz,sanocki,Podkarpackie,147429,4031,Zawadka Morochowska
0358747,998,18,1,Osiek Jasielski,jasielski,Podkarpackie,112902,2738,Zawadka Osiecka
0350639,1000,18,1,Dukla,krośnieński,Podkarpackie,113035,2752,Zawadka Rymanowska
0016366,1071,6,1,Międzyrzec Podlaski,bialski,Lubelskie,122844,3479,Zawadki
0900560,1088,6,1,Susiec,tomaszowski,Lubelskie,110710,3684,Zawadki
0518292,1008,14,1,Przasnysz,przasnyski,Mazowieckie,114651,2865,Zawadki
0536031,1109,10,1,Bełchatów,bełchatowski,Łódzkie,128045,3875,Zawadów
0389877,1080,6,1,Puchaczów,łęczyński,Lubelskie,109630,3606,Zawadów
0105785,1073,6,1,Rejowiec,chełmski,Lubelskie,123410,3523,Zawadówka
0109197,1089,6,1,Urszulin,włodawski,Lubelskie,110874,3696,Zawadówka
0536077,1109,10,1,Bełchatów,bełchatowski,Łódzkie,128100,3875,Zawady
0727297,928,10,1,Dmosin,brzeziński,Łódzkie,104157,2016,Zawady
0568491,1110,10,1,Krzyżanów,kutnowski,Łódzkie,128478,3890,Zawady
0717838,1111,10,1,Widawa,łaski,Łódzkie,128790,3904,Zawady
0730589,1113,10,1,Łowicz,łowicki,Łódzkie,100733,1841,Zawady
0720266,918,10,1,Zadzim,poddębicki,Łódzkie,102080,1910,Zawady
0736095,920,10,1,Rawa Mazowiecka,rawski,Łódzkie,102525,1934,Zawady
0699030,921,10,1,Błaszki,sieradzki,Łódzkie,102670,1940,Zawady
0729801,922,10,1,Kowiesy,skierniewicki,Łódzkie,103040,1957,Zawady
0551585,923,10,1,Rzeczyca,tomaszowski,Łódzkie,103296,1970,Zawady
0890287,1088,6,1,Jarczów,tomaszowski,Lubelskie,110618,3679,Zawady
0616988,959,14,1,Chynów,grójecki,Mazowieckie,97639,2353,Zawady
0118492,966,14,1,Lipowiec Kościelny,mławski,Mazowieckie,99113,2432,Zawady
0114471,966,14,1,Dzierzgowo,mławski,Mazowieckie,99096,2431,Zawady
0522365,968,14,1,Troszyn,ostrołęcki,Mazowieckie,99793,2462,Zawady
0506432,968,14,1,Baranowo,ostrołęcki,Mazowieckie,99512,2450,Zawady
0696711,1012,14,1,Zbuczyn,siedlecki,Mazowieckie,115702,2916,Zawady
0684754,1012,14,1,Przesmyki,siedlecki,Mazowieckie,115535,2910,Zawady
0578443,1013,14,1,Szczutowo,sierpecki,Mazowieckie,115896,2922,Zawady
0685475,1015,14,1,Repki,sokołowski,Mazowieckie,116311,2939,Zawady
0669878,1015,14,1,Ceranów,sokołowski,Mazowieckie,116230,2934,Zawady
0678268,1018,14,1,Liw,węgrowski,Mazowieckie,116764,2966,Zawady
0043073,1134,20,1,Turośń Kościelna,białostocki,Podlaskie,130960,4094,Zawady
0023981,1255,20,1,Bielsk Podlaski,bielski,Podlaskie,131129,4107,Zawady
0240218,1170,26,1,Jędrzejów,jędrzejowski,Świętokrzyskie,136600,4443,Zawady
0754101,1200,28,1,Banie Mazurskie,gołdapski,Warmińsko-mazurskie,124255,4754,Zawady
0476493,1193,28,1,Janowo,nidzicki,Warmińsko-mazurskie,140667,4679,Zawady
0484819,1196,28,1,Olsztynek,olsztyński,Warmińsko-mazurskie,141307,4713,Zawady
0764737,1198,28,1,Pisz,piski,Warmińsko-mazurskie,123940,4740,Zawady
0205535,1210,30,1,Opatówek,kaliski,Wielkopolskie,125474,4850,Zawady
0529500,1219,30,1,Ryczywół,obornicki,Wielkopolskie,127071,4970,Zawady
0199007,1221,30,1,Grabów nad Prosną,ostrzeszowski,Wielkopolskie,127293,4989,Zawady
0207296,1223,30,1,Pleszew,pleszewski,Wielkopolskie,127611,5022,Zawady
0375993,1225,30,1,Rawicz,rawicki,Wielkopolskie,141476,5066,Zawady
0143076,7,24,1,Popów,kłobucki,Śląskie,162295,607,Zawady (osada leśna)
0121040,1006,14,1,Nowe Miasto,płoński,Mazowieckie,114207,2844,Zawady B
0115476,955,14,1,Gołymin-Ośrodek,ciechanowski,Mazowieckie,106412,2314,Zawady Dworskie
0517683,964,14,1,Płoniawy-Bramura,makowski,Mazowieckie,98631,2406,Zawady Dworskie
0768741,1187,28,1,Stare Juchy,ełcki,Warmińsko-mazurskie,139755,4632,Zawady Ełckie
0760633,1195,28,1,Kowale Oleckie,olecki,Warmińsko-mazurskie,140876,4689,Zawady Oleckie
0120974,1006,14,1,Nowe Miasto,płoński,Mazowieckie,114212,2844,Zawady Stare
0115482,955,14,1,Gołymin-Ośrodek,ciechanowski,Mazowieckie,106424,2314,Zawady Włościańskie
0412174,1134,20,1,Zawady,białostocki,Podlaskie,131086,4104,Zawady-Borysówka
0517690,964,14,1,Płoniawy-Bramura,makowski,Mazowieckie,98624,2406,Zawady-Huta
0412180,1134,20,1,Zawady,białostocki,Podlaskie,146398,4104,Zawady-Kolonia
0765754,1187,28,1,Prostki,ełcki,Warmińsko-mazurskie,139729,4631,Zawady-Tworki
0251009,1176,26,1,Michałów,pińczowski,Świętokrzyskie,138025,4529,Zawale Niegosławskie
0695746,1081,6,1,Wola Mysłowska,łukowski,Lubelskie,109864,3618,Zawaliny
0894871,1090,6,1,Miączyn,zamojski,Lubelskie,111024,3707,Zawalów
0847759,1062,4,1,Obrowo,toruński,Kujawsko-pomorskie,121833,3413,Zawały
0536060,1109,10,1,Bełchatów,bełchatowski,Łódzkie,128076,3875,Zawały
0635951,962,14,1,Rzeczniów,lipski,Mazowieckie,98315,2390,Zawały
0231171,1179,26,1,Brody,starachowicki,Świętokrzyskie,138352,4555,Zawały
0263811,1176,26,1,Pińczów,pińczowski,Świętokrzyskie,138050,4532,Zawarża
0846688,1053,4,1,Łasin,grudziądzki,Kujawsko-pomorskie,120220,3310,Zawda
0846694,1053,4,1,Łasin,grudziądzki,Kujawsko-pomorskie,120216,3310,Zawdzka Wola
0981417,1177,26,1,Zawichost,sandomierski,Świętokrzyskie,138269,4545,Zawichost
0502049,987,16,1,Pokój,namysłowski,Opolskie,108002,2614,Zawiść
0863936,1048,4,1,Koneck,aleksandrowski,Kujawsko-pomorskie,119509,3261,Zazdromin
0996710,1056,4,1,Mogilno,mogileński,Kujawsko-pomorskie,120839,3350,Zazdrość
0097382,1063,4,1,Śliwice,tucholski,Kujawsko-pomorskie,121970,3420,Zazdrość
0475223,1189,28,1,Iława,iławski,Warmińsko-mazurskie,139962,4643,Zazdrość
0471596,1196,28,1,Biskupiec,olsztyński,Warmińsko-mazurskie,141099,4700,Zazdrość
0197824,925,10,1,Galewice,wieruszowski,Łódzkie,103669,1988,Zataje
0813039,932,12,1,Bochnia,bocheński,Małopolskie,104247,2028,Zatoka
0482312,1197,28,1,Miłomłyn,ostródzki,Warmińsko-mazurskie,159860,4727,Zatoka Leśna
0746053,1149,22,1,Kołczygłowy,bytowski,Pomorskie,133904,4234,Zatoki
0181119,1240,32,1,Drawno,choszczeński,Zachodniopomorskie,143054,5187,Zatom
0183740,1217,30,1,Międzychód,międzychodzki,Wielkopolskie,126793,4946,Zatom Nowy
0183868,1217,30,1,Międzychód,międzychodzki,Wielkopolskie,126811,4946,Zatom Stary
0774003,1244,32,1,Chojna,gryfiński,Zachodniopomorskie,143674,5241,Zatoń Dolna
0314365,1241,32,1,Złocieniec,drawski,Zachodniopomorskie,143314,5210,Zatonie
0735167,976,14,1,Puszcza Mariańska,żyrardowski,Mazowieckie,107416,2537,Zator
0118983,975,14,1,Lubowidz,żuromiński,Mazowieckie,107218,2527,Zatorowizna
0356346,994,18,1,Lutowiska,bieszczadzki,Podkarpackie,112525,2699,Zatwarnica
0759191,1200,28,1,Gołdap,gołdapski,Warmińsko-mazurskie,124359,4758,Zatyki
0491009,1189,28,1,Zalewo,iławski,Warmińsko-mazurskie,140085,4653,Zatyki
0763689,1195,28,1,Olecko,olecki,Warmińsko-mazurskie,140927,4692,Zatyki
0893096,1088,6,1,Lubycza Królewska,tomaszowski,Lubelskie,110659,5781,Zatyle
0016350,1071,6,1,Międzyrzec Podlaski,bialski,Lubelskie,122838,3479,Zaścianki
0153063,1186,28,1,Młynary,elbląski,Warmińsko-mazurskie,139462,4620,Zaścianki
0012434,1089,6,1,Hanna,włodawski,Lubelskie,110819,3693,Zaświatycze
0467525,938,12,1,Słopnice,limanowski,Małopolskie,150900,2120,Zaświercze
0569757,1005,14,1,Łąck,płocki,Mazowieckie,113812,2826,Zaździerz
0799990,1075,6,1,Modliborzyce,janowski,Lubelskie,108718,3539,Zarajec
0577290,1110,10,1,Strzelce,kutnowski,Łódzkie,128616,3895,Zaranna
0305863,1241,32,1,Drawsko Pomorskie,drawski,Zachodniopomorskie,143202,5202,Zarańsko
0379749,1079,6,1,Bychawa,lubelski,Lubelskie,109282,3586,Zaraszów
0379755,1079,6,1,Bychawa,lubelski,Lubelskie,109316,3586,Zaraszów-Kolonia
0843201,1052,4,1,Golub-Dobrzyń,golubsko-dobrzyński,Kujawsko-pomorskie,120074,3300,Zaręba
0143685,5,24,1,Przyrów,częstochowski,Śląskie,940,414,Zarębice
0471981,1196,28,1,Biskupiec,olsztyński,Warmińsko-mazurskie,141079,4700,Zarębiec
0562229,1006,14,1,Czerwińsk nad Wisłą,płoński,Mazowieckie,114098,6240,Zarębin
0652665,999,18,1,Kolbuszowa,kolbuszowski,Podkarpackie,112963,2744,Zarębki
0580641,1110,10,1,Żychlin,kutnowski,Łódzkie,145515,3898,Zarębów
0872250,1048,4,1,Zakrzewo,aleksandrowski,Kujawsko-pomorskie,119573,3264,Zarębowo
0117096,964,14,1,Karniewo,makowski,Mazowieckie,98568,2403,Zaręby
0010518,967,14,1,Zakroczym,nowodworski,Mazowieckie,99472,2449,Zaręby
0507934,1008,14,1,Chorzele,przasnyski,Mazowieckie,114485,2860,Zaręby
0028381,1141,20,1,Dziadkowice,siemiatycki,Podlaskie,132451,4177,Zaręby
0480164,1191,28,1,Lidzbark Warmiński,lidzbarski,Warmińsko-mazurskie,140436,4666,Zaręby
0303918,1247,32,1,Bobolice,koszaliński,Zachodniopomorskie,144164,5283,Zaręby
0411861,969,14,1,Zaręby Kościelne,ostrowski,Mazowieckie,100062,2475,Zaręby Leśne
0396564,1144,20,1,Czyżew,wysokomazowiecki,Podlaskie,133334,5481,Zaręby-Bindugi
0394861,969,14,1,Andrzejewo,ostrowski,Mazowieckie,99830,2464,Zaręby-Bolędy
0394884,969,14,1,Andrzejewo,ostrowski,Mazowieckie,99811,2464,Zaręby-Choromany
0396570,1144,20,1,Czyżew,wysokomazowiecki,Podlaskie,133364,5481,Zaręby-Góry Leśne
0411424,1145,20,1,Zambrów,zambrowski,Podlaskie,133767,4225,Zaręby-Grzymały
0408072,1145,20,1,Szumowo,zambrowski,Podlaskie,133733,4224,Zaręby-Jartuzy
0411430,1145,20,1,Zambrów,zambrowski,Podlaskie,133802,4225,Zaręby-Kramki
0411447,1145,20,1,Zambrów,zambrowski,Podlaskie,133778,4225,Zaręby-Kromki
0411453,1145,20,1,Zambrów,zambrowski,Podlaskie,133786,4225,Zaręby-Krztęki
0396587,1144,20,1,Czyżew,wysokomazowiecki,Podlaskie,133354,5481,Zaręby-Skórki
0396593,1144,20,1,Czyżew,wysokomazowiecki,Podlaskie,133329,5481,Zaręby-Święchy
0411460,1145,20,1,Zambrów,zambrowski,Podlaskie,133774,4225,Zaręby-Świeżki
0394890,969,14,1,Andrzejewo,ostrowski,Mazowieckie,99834,2464,Zaręby-Warchoły
0887115,1074,6,1,Dołhobyczów,hrubieszowski,Lubelskie,123435,3525,Zaręka
0102338,1080,6,1,Cyców,łęczyński,Lubelskie,109559,3600,Zaróbka
0135190,5,24,1,Koniecpol,częstochowski,Śląskie,782,4399,Zaróg
0252010,939,12,1,Miechów,miechowski,Małopolskie,105056,2128,Zarogów
0215090,943,12,1,Klucze,olkuski,Małopolskie,105480,2190,Zarole
0097324,1063,4,1,Śliwice,tucholski,Kujawsko-pomorskie,121965,3420,Zarośla
0840846,1049,4,1,Bobrowo,brodnicki,Kujawsko-pomorskie,119601,3266,Zarośle
0850891,1049,4,1,Zbiczno,brodnicki,Kujawsko-pomorskie,119759,3278,Zarośle
0848977,1053,4,1,Rogóźno,grudziądzki,Kujawsko-pomorskie,120266,3314,Zarośle
0489047,1196,28,1,Stawiguda,olsztyński,Warmińsko-mazurskie,158359,4715,Zarośle
0803578,1004,18,1,Padew Narodowa,mielecki,Podkarpackie,113324,2799,Zarównie
0768445,1140,20,1,Sejny,sejneński,Podlaskie,132382,4172,Zaruby
0393590,1082,6,1,Wilków,opolski,Lubelskie,110037,3629,Zarudki
0106477,1073,6,1,Ruda-Huta,chełmski,Lubelskie,123311,3517,Zarudnia
0896025,1090,6,1,Nielisz,zamojski,Lubelskie,111046,3708,Zarudzie
0402023,1138,20,1,Miastkowo,łomżyński,Podlaskie,131916,4146,Zaruzie
0299944,1213,30,1,Wierzbinek,koniński,Wielkopolskie,126353,4904,Zaryń
0246920,939,12,1,Książ Wielki,miechowski,Małopolskie,105024,2125,Zaryszyn
0674543,1086,6,1,Kłoczew,rycki,Lubelskie,110448,3663,Zaryte
0021634,1085,6,1,Ulan-Majorat,radzyński,Lubelskie,110409,3660,Zarzec Ulański
0680242,1081,6,1,Łuków,łukowski,Lubelskie,109690,3612,Zarzecz Łukowski
0029423,1134,20,1,Gródek,białostocki,Podlaskie,130726,4081,Zarzeczany
0542741,1109,10,1,Kluki,bełchatowski,Łódzkie,128183,3878,Zarzecze
0736089,920,10,1,Rawa Mazowiecka,rawski,Łódzkie,102552,1934,Zarzecze
0101824,1073,6,1,Chełm,chełmski,Lubelskie,123218,3511,Zarzecze
0390194,1084,6,1,Puławy,puławski,Lubelskie,110276,3651,Zarzecze
0906864,1090,6,1,Zamość,zamojski,Lubelskie,111192,3717,Zarzecze
0447451,941,12,1,Łącko,nowosądecki,Małopolskie,105280,2156,Zarzecze
0348341,998,18,1,Dębowiec,jasielski,Podkarpackie,112842,2733,Zarzecze
0645300,1123,18,1,Boguchwała,rzeszowski,Podkarpackie,130025,4005,Zarzecze
0766067,1143,20,1,Przerośl,suwalski,Podlaskie,133077,4203,Zarzecze
0220032,16,24,1,Pilica,zawierciański,Śląskie,145926,4427,Zarzecze
0279730,1170,26,1,Wodzisław,jędrzejowski,Świętokrzyskie,136804,6268,Zarzecze
0184715,1248,32,1,Myślibórz,myśliborski,Zachodniopomorskie,144508,5302,Zarzecze
0759512,1143,20,1,Jeleniewo,suwalski,Podlaskie,133038,4202,Zarzecze Jeleniewskie
0862799,1065,4,1,Fabianki,włocławski,Kujawsko-pomorskie,122247,3439,Zarzeczewo
0393123,1084,6,1,Wąwolnica,puławski,Lubelskie,110304,3652,Zarzeka
0686150,1018,14,1,Sadowne,węgrowski,Mazowieckie,116833,2971,Zarzetka
0294208,1213,30,1,Rzgów,koniński,Wielkopolskie,126160,4895,Zarzew
0294214,1213,30,1,Rzgów,koniński,Wielkopolskie,126164,4895,Zarzewek
0875939,1035,2,1,Kondratowice,strzeliński,Dolnośląskie,118305,3134,Zarzyca
0057017,949,12,1,Kalwaria Zebrzydowska,wadowicki,Małopolskie,106030,2273,Zarzyce Małe
0057023,949,12,1,Kalwaria Zebrzydowska,wadowicki,Małopolskie,106021,2273,Zarzyce Wielkie
0187990,1101,8,1,Sulęcin,sulęciński,Lubuskie,111912,3800,Zarzyń
0879297,1031,2,1,Oleśnica,oleśnicki,Dolnośląskie,118068,3108,Zarzysko
0670870,1012,14,1,Domanice,siedlecki,Mazowieckie,115380,2902,Zażelazna
0104509,1076,6,1,Krasnystaw,krasnostawski,Lubelskie,108815,3545,Zażółkiew
0091244,1066,4,1,Łabiszyn,żniński,Kujawsko-pomorskie,122593,3461,Załachowo
0622523,959,14,1,Grójec,grójecki,Mazowieckie,97704,2357,Załącze
0616020,1016,14,1,Chlewiska,szydłowiecki,Mazowieckie,116437,2943,Zaława
0903245,1072,6,1,Turobin,biłgorajski,Lubelskie,123186,3508,Załawcze
0147795,919,10,1,Żytno,radomszczański,Łódzkie,102413,1928,Załawie
1064479,1120,18,1,Dubiecko,przemyski,Podkarpackie,146624,6266,Załazek
0633633,974,14,1,Przyłęk,zwoleński,Mazowieckie,97508,2518,Załazy
0375987,1225,30,1,Rawicz,rawicki,Wielkopolskie,141487,5066,Załęcze
0783002,1252,32,1,Stara Dąbrowa,stargardzki,Zachodniopomorskie,144976,5341,Załęcze
0709589,924,10,1,Pątnów,wieluński,Łódzkie,103547,1980,Załęcze Małe
0709649,924,10,1,Pątnów,wieluński,Łódzkie,103545,1980,Załęcze Wielkie
0224863,943,12,1,Wolbrom,olkuski,Małopolskie,105550,2197,Załęże
0129120,966,14,1,Wieczfnia Kościelna,mławski,Mazowieckie,99266,2438,Załęże
0358730,998,18,1,Osiek Jasielski,jasielski,Podkarpackie,112907,2738,Załęże
0745875,1151,22,1,Koczała,człuchowski,Pomorskie,134373,4260,Załęże
0169874,1153,22,1,Przodkowo,kartuski,Pomorskie,134612,4275,Załęże
0135177,5,24,1,Koniecpol,częstochowski,Śląskie,781,4399,Załęże
0778082,1250,32,1,Kozielice,pyrzycki,Zachodniopomorskie,144638,5313,Załęże
0518725,964,14,1,Różan,makowski,Mazowieckie,98666,2409,Załęże Wielkie
0518694,964,14,1,Różan,makowski,Mazowieckie,98661,2409,Załęże-Eliasze
0518702,964,14,1,Różan,makowski,Mazowieckie,98668,2409,Załęże-Gartki
0518719,964,14,1,Różan,makowski,Mazowieckie,98667,2409,Załęże-Sędzięta
0113320,1008,14,1,Czernice Borowe,przasnyski,Mazowieckie,114518,2861,Załogi-Jędrzejki
0775652,1242,32,1,Goleniów,goleniowski,Zachodniopomorskie,143357,5213,Załom
0525524,1114,32,1,Człopa,wałecki,Zachodniopomorskie,129410,3926,Załom
0197729,925,10,1,Galewice,wieruszowski,Łódzkie,103677,1988,Załozie
0571636,1013,14,1,Mochowo,sierpecki,Mazowieckie,115784,2919,Załszyn
0387186,1079,6,1,Niedrzwica Duża,lubelski,Lubelskie,109441,3593,Załucze
0422480,942,12,1,Czarny Dunajec,nowotarski,Małopolskie,105388,2174,Załuczne
0029417,1134,20,1,Gródek,białostocki,Podlaskie,130719,4081,Załuki
0559486,1110,10,1,Bedlno,kutnowski,Łódzkie,128338,3885,Załusin
0615316,959,14,1,Błędów,grójecki,Mazowieckie,97614,2352,Załuski
0508537,968,14,1,Czerwin,ostrołęcki,Mazowieckie,99542,2452,Załuski
0407115,1135,20,1,Szczuczyn,grajewski,Podlaskie,131464,4121,Załuski
0484185,1193,28,1,Nidzica,nidzicki,Warmińsko-mazurskie,140739,4683,Załuski
0025000,1255,20,1,Brańsk,bielski,Podlaskie,131200,4109,Załuskie Koronne
0025017,1255,20,1,Brańsk,bielski,Podlaskie,131228,4109,Załuskie Kościelne
0566747,1014,14,1,Iłów,sochaczewski,Mazowieckie,116030,2926,Załusków
0359830,1124,18,1,Sanok,sanocki,Podkarpackie,130165,4027,Załuż
0553549,1109,10,1,Szczerców,bełchatowski,Łódzkie,128272,3880,Załuże
0831327,935,12,1,Szczucin,dąbrowski,Małopolskie,104523,2070,Załuże
0606464,1002,18,1,Lubaczów,lubaczowski,Podkarpackie,113186,2778,Załuże
0121873,955,14,1,Opinogóra Górna,ciechanowski,Mazowieckie,106502,2317,Załuże-Imbrzyki
0518731,964,14,1,Różan,makowski,Mazowieckie,98674,2409,Załuzie
0019761,1071,6,1,Sławatycze,bialski,Lubelskie,122919,3483,Zańków
0503920,987,16,1,Świerczów,namysłowski,Opolskie,108018,2615,Zbica
0492664,990,16,1,Chrząstowice,opolski,Opolskie,108324,2651,Zbicko
0593477,1224,30,1,Pobiedziska,poznański,Wielkopolskie,127895,5046,Zbierkowo
0209332,1210,30,1,Stawiszyn,kaliski,Wielkopolskie,125488,4853,Zbiersk
